frame_id,timestamp,contact_label,dist_raw,v_n,sigma_d,v_t,shadow_score,flow_mag,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
35,1776955315.678929,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,1776955315.758595,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,1776955315.842613,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,1776955315.934843,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,1776955316.012226,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,1776955316.099798,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,1776955316.181690,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,1776955316.262833,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,1776955316.347625,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,1776955316.428610,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,1776955316.515063,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,1776955316.598640,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,1776955316.679569,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,1776955316.763594,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.918286,0.880721,0.000000,0.963636,0.753619,-0.042250,0.975239,0.604180,-0.057018,0.973746,0.476091,-0.069376,0.987733,0.373935,-0.080163,0.888708,0.463582,-0.012716,0.860315,0.314278,-0.029333,0.838967,0.222341,-0.046389,0.819958,0.146572,-0.060520,0.836258,0.494398,-0.009852,0.784882,0.346263,-0.021746,0.754034,0.259699,-0.036715,0.729555,0.190430,-0.048467,0.798172,0.552885,-0.014357,0.737874,0.430633,-0.032825,0.701323,0.358058,-0.050641,0.671631,0.290658,-0.063206,0.771630,0.630056,-0.023779,0.721244,0.553472,-0.045852,0.690315,0.508256,-0.058755,0.664241,0.455519,-0.067261
49,1776955316.850027,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.853392,0.809574,0.000001,0.888186,0.663220,-0.030048,0.892062,0.504812,-0.038253,0.879838,0.370869,-0.045866,0.883386,0.260790,-0.051977,0.795766,0.394867,0.003617,0.760702,0.266416,-0.011572,0.734678,0.189971,-0.029446,0.710203,0.122085,-0.043305,0.749204,0.429633,0.004389,0.699888,0.301480,-0.007278,0.664769,0.223835,-0.023882,0.632842,0.157917,-0.036411,0.716351,0.489108,-0.000912,0.661950,0.385437,-0.014221,0.625025,0.321908,-0.025918,0.593344,0.261794,-0.034264,0.694404,0.569114,-0.010372,0.647197,0.499410,-0.022707,0.617990,0.456614,-0.027894,0.591917,0.408675,-0.030506
50,1776955316.932657,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.818024,0.771436,0.000000,0.855215,0.624853,-0.025769,0.852263,0.463260,-0.030192,0.837669,0.332572,-0.034137,0.839841,0.231540,-0.037749,0.764552,0.375053,-0.000837,0.729609,0.247906,-0.014259,0.702694,0.175087,-0.029350,0.676595,0.111667,-0.042094,0.718505,0.408985,-0.000875,0.667590,0.283972,-0.012492,0.634641,0.211984,-0.028007,0.605019,0.152010,-0.040245,0.686167,0.465999,-0.005967,0.631622,0.361223,-0.020193,0.596119,0.295776,-0.033653,0.564155,0.236217,-0.043676,0.663090,0.542422,-0.014314,0.614094,0.468128,-0.029231,0.583284,0.422156,-0.037042,0.554559,0.376502,-0.042002
51,1776955317.014829,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.800139,0.779641,0.000000,0.836630,0.640899,-0.029852,0.835703,0.478995,-0.035231,0.822375,0.344446,-0.039303,0.825513,0.237001,-0.041971,0.749186,0.380059,0.004020,0.713653,0.256504,-0.006648,0.686563,0.186761,-0.021500,0.660569,0.123007,-0.034682,0.704123,0.413703,0.006012,0.654953,0.293077,-0.002477,0.621673,0.220610,-0.019026,0.592199,0.158777,-0.032869,0.672350,0.472032,0.002179,0.620101,0.373727,-0.009669,0.585839,0.308069,-0.024599,0.555181,0.245932,-0.036511,0.649642,0.548831,-0.005499,0.602578,0.476287,-0.018959,0.572116,0.429059,-0.027867,0.543540,0.378829,-0.034457
52,1776955317.097162,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.797674,0.788900,0.000000,0.831077,0.655973,-0.032932,0.830246,0.499374,-0.038682,0.816794,0.365013,-0.042235,0.816497,0.257614,-0.044013,0.744238,0.396324,0.005475,0.709129,0.271269,-0.003198,0.680585,0.202131,-0.017313,0.652613,0.139954,-0.030001,0.699581,0.429973,0.009855,0.649925,0.307606,0.003841,0.614040,0.235262,-0.012163,0.581639,0.175510,-0.025696,0.668553,0.488914,0.007987,0.614752,0.393580,-0.001815,0.579809,0.329433,-0.016982,0.548816,0.268487,-0.029259,0.646886,0.563857,0.001946,0.601001,0.493807,-0.009468,0.572575,0.448511,-0.017762,0.547681,0.398252,-0.024227
53,1776955317.175291,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.797539,0.792054,0.000000,0.830355,0.656660,-0.029348,0.826829,0.498665,-0.034107,0.811749,0.364394,-0.037473,0.813332,0.260189,-0.039481,0.741873,0.400569,0.006060,0.706386,0.278441,-0.002898,0.677601,0.207930,-0.016971,0.649673,0.144682,-0.029740,0.698849,0.435098,0.008490,0.648897,0.315405,0.001989,0.612646,0.243921,-0.013749,0.579686,0.183432,-0.027215,0.668737,0.493145,0.005235,0.616432,0.396232,-0.004382,0.581405,0.333798,-0.018455,0.549622,0.276977,-0.030145,0.647013,0.568502,-0.001929,0.602986,0.499723,-0.012982,0.574749,0.454006,-0.020655,0.548266,0.405667,-0.026724
54,1776955317.265553,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.798429,0.791802,0.000000,0.830343,0.659076,-0.031785,0.826306,0.504455,-0.037564,0.808002,0.371761,-0.041358,0.806285,0.265772,-0.043623,0.743832,0.399802,0.004012,0.706863,0.278370,-0.005787,0.675987,0.209076,-0.020508,0.645642,0.148440,-0.033556,0.701690,0.434906,0.007594,0.649805,0.317174,0.000189,0.610975,0.248759,-0.016385,0.575188,0.192105,-0.030221,0.672299,0.493785,0.005390,0.618912,0.397168,-0.004953,0.581790,0.335370,-0.019561,0.547739,0.279673,-0.031338,0.650772,0.569442,-0.000824,0.605991,0.500365,-0.012444,0.577076,0.454657,-0.020368,0.550346,0.406675,-0.026312
55,1776955317.348040,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.804418,0.774253,0.000000,0.792649,0.652659,-0.045755,0.779428,0.522883,-0.053812,0.755261,0.438142,-0.056735,0.717049,0.396269,-0.056522,0.742982,0.389236,0.012445,0.696198,0.287641,0.009507,0.654610,0.243322,-0.005497,0.616613,0.213620,-0.018623,0.713066,0.427834,0.028446,0.652761,0.324723,0.030145,0.605591,0.284827,0.011350,0.563286,0.255447,-0.005266,0.692918,0.481608,0.036555,0.636167,0.389412,0.034889,0.592479,0.354859,0.014819,0.552499,0.326596,-0.002247,0.681909,0.544258,0.039222,0.636804,0.482376,0.035921,0.604290,0.451317,0.024807,0.573327,0.417630,0.014594
56,1776955317.429134,0,,0.0000,0.0000,0.0000,0.0000,0.0000,0.811443,0.796493,-0.000000,0.736016,0.762923,-0.065658,0.681003,0.670693,-0.081355,0.627691,0.585735,-0.079101,0.586502,0.523752,-0.070525,0.750218,0.494171,-0.056500,0.659344,0.378515,-0.057918,0.603551,0.352013,-0.059154,0.561605,0.336591,-0.058750,0.765761,0.474517,-0.013199,0.677004,0.368227,-0.011883,0.621970,0.360395,-0.013969,0.583039,0.376647,-0.016929,0.767062,0.481881,0.027185,0.692988,0.395677,0.025769,0.642720,0.393692,0.016621,0.604202,0.408534,0.010405,0.757928,0.495249,0.063685,0.704950,0.429994,0.060310,0.666519,0.423546,0.052181,0.635491,0.435273,0.047207
57,1776955317.518240,0,-50.6616,0.0000,0.0000,0.0000,8875.2889,1.9450,0.809219,0.812788,-0.000000,0.728036,0.814547,-0.046003,0.654448,0.740066,-0.069068,0.599019,0.653032,-0.079482,0.559339,0.586571,-0.085597,0.717084,0.569952,-0.076486,0.614430,0.455210,-0.093754,0.559448,0.430999,-0.098193,0.523425,0.416095,-0.098925,0.744492,0.526014,-0.052031,0.634220,0.434073,-0.070662,0.599548,0.493905,-0.068234,0.593580,0.545582,-0.064429,0.753464,0.515556,-0.026806,0.652576,0.435236,-0.044631,0.625530,0.495142,-0.037168,0.626086,0.544800,-0.028960,0.751319,0.521150,-0.003343,0.671659,0.463442,-0.016388,0.648509,0.502945,-0.012113,0.649993,0.545034,-0.005727
58,1776955317.596129,0,32.4334,83.0950,41.5475,3200.2252,6996.0173,2.3782,0.788576,0.835544,-0.000000,0.702791,0.850627,-0.032825,0.624873,0.780642,-0.045711,0.572703,0.685688,-0.048406,0.546802,0.612289,-0.047313,0.678389,0.610920,-0.056832,0.575723,0.514803,-0.065235,0.526588,0.495393,-0.063666,0.491948,0.472825,-0.062428,0.709158,0.555255,-0.038358,0.601992,0.488943,-0.048797,0.585033,0.550354,-0.039585,0.593479,0.594009,-0.031814,0.727603,0.537339,-0.019277,0.631240,0.485712,-0.030381,0.613723,0.543804,-0.019303,0.619757,0.585021,-0.010024,0.736118,0.538253,-0.001821,0.668337,0.505534,-0.012223,0.649683,0.542967,-0.009288,0.650752,0.576882,-0.004745
59,1776955317.679829,0,0.9848,25.8232,34.2558,1451.0294,10705.5746,2.2339,0.770186,0.844356,-0.000000,0.680416,0.869175,-0.020128,0.600150,0.808971,-0.024577,0.551015,0.713509,-0.020373,0.533194,0.644701,-0.012619,0.639753,0.632638,-0.041455,0.538504,0.552199,-0.038549,0.491574,0.531135,-0.028355,0.456353,0.507905,-0.021925,0.673757,0.569563,-0.025043,0.567659,0.517838,-0.024410,0.553876,0.573430,-0.007578,0.561269,0.616083,0.005479,0.700086,0.545983,-0.006914,0.604832,0.516634,-0.006295,0.589274,0.567434,0.008787,0.594107,0.605268,0.019804,0.716387,0.543682,0.010421,0.650562,0.526213,0.010148,0.629386,0.559906,0.016138,0.627699,0.590045,0.022134
60,1776955317.767817,0,9.4882,20.0499,30.3911,644.0370,4003.6931,1.5990,0.754240,0.852269,-0.000000,0.666108,0.877991,-0.010701,0.583101,0.819566,-0.009491,0.535437,0.721817,-0.001357,0.526414,0.654439,0.009579,0.609598,0.651140,-0.030071,0.514251,0.581329,-0.027750,0.468398,0.558121,-0.019860,0.432422,0.531509,-0.015145,0.644306,0.583648,-0.018165,0.543992,0.537911,-0.016601,0.539805,0.598714,0.001191,0.555398,0.642217,0.015592,0.674866,0.554982,-0.004459,0.586005,0.527607,-0.005338,0.578496,0.584355,0.009041,0.590787,0.622640,0.020771,0.697119,0.548232,0.009562,0.634895,0.525001,0.010265,0.620399,0.565921,0.018445,0.626967,0.598853,0.026103
61,1776955317.846393,0,5.5590,14.0552,27.3476,576.0898,3952.9091,1.5222,0.736990,0.848443,-0.000000,0.652018,0.877112,-0.009766,0.570524,0.825114,-0.008537,0.522340,0.731629,-0.000628,0.508223,0.667269,0.009544,0.585968,0.654778,-0.029869,0.491167,0.594432,-0.027676,0.444823,0.570080,-0.020309,0.406922,0.542796,-0.015908,0.619769,0.585214,-0.017977,0.524674,0.544329,-0.017284,0.525174,0.602678,0.000043,0.543059,0.647019,0.014756,0.652383,0.554913,-0.004067,0.569610,0.536531,-0.004700,0.566571,0.590968,0.008678,0.580478,0.627304,0.019895,0.677365,0.545465,0.010349,0.617709,0.529156,0.012940,0.605676,0.573402,0.021740,0.613245,0.606726,0.029563
62,1776955317.928632,1,5.4059,-6.7569,11.1591,438.8324,3900.2917,2.0830,0.726342,0.839537,-0.000000,0.640163,0.872903,-0.007449,0.558320,0.818043,-0.003182,0.514096,0.723013,0.007324,0.508036,0.658152,0.019608,0.565518,0.652174,-0.023520,0.474253,0.591800,-0.020146,0.429759,0.565313,-0.014325,0.394027,0.536003,-0.011242,0.600319,0.581713,-0.011806,0.511596,0.558160,-0.005882,0.510642,0.616434,0.011598,0.527697,0.657844,0.024575,0.633601,0.548803,0.001362,0.554170,0.543361,0.005544,0.550001,0.597742,0.018034,0.563738,0.632991,0.026793,0.659817,0.535683,0.014812,0.600061,0.526367,0.020453,0.589383,0.569850,0.028938,0.599266,0.602987,0.035547
63,1776955318.014892,1,-10.6208,-2.9014,6.9357,226.6945,4190.3571,2.3328,0.724138,0.843773,-0.000000,0.638130,0.873384,-0.001476,0.554836,0.821030,0.001979,0.510669,0.726429,0.008545,0.507007,0.666328,0.015389,0.562810,0.662141,-0.015078,0.473896,0.596418,-0.011902,0.429504,0.569716,-0.007422,0.393792,0.545935,-0.005898,0.596374,0.588611,-0.009704,0.510823,0.570226,-0.005504,0.515489,0.628634,0.007255,0.537185,0.667153,0.016227,0.630243,0.550327,-0.002351,0.551916,0.545372,-0.000035,0.551668,0.597961,0.010963,0.570895,0.634365,0.017938,0.658022,0.531620,0.005666,0.595535,0.512896,0.008500,0.591442,0.557167,0.017266,0.609076,0.591082,0.024024
64,1776955318.095903,1,4.5958,-1.2231,6.9633,138.5990,4366.2860,2.7703,0.727470,0.841765,-0.000000,0.640642,0.874884,-0.003667,0.555903,0.822237,-0.002174,0.510510,0.723491,0.002115,0.505605,0.654408,0.007036,0.563684,0.671655,-0.015691,0.474433,0.601210,-0.014596,0.430325,0.571600,-0.010512,0.395598,0.546292,-0.008983,0.596500,0.597378,-0.012183,0.507893,0.565451,-0.012464,0.515627,0.622881,-0.001451,0.540493,0.662926,0.007920,0.630615,0.554762,-0.007119,0.550692,0.539949,-0.009227,0.554035,0.594793,0.001495,0.575437,0.630864,0.009845,0.659825,0.531204,-0.001603,0.595878,0.506025,-0.001712,0.594105,0.549916,0.007379,0.613467,0.582217,0.015232
65,1776955318.180043,1,-9.1716,-3.6826,7.4106,127.8931,4131.1678,1.3544,0.728251,0.842120,-0.000000,0.640876,0.871853,-0.002797,0.557048,0.818104,-0.000345,0.512471,0.721127,0.004611,0.506885,0.651508,0.009945,0.564668,0.668940,-0.013390,0.476554,0.599286,-0.011467,0.432123,0.571439,-0.007387,0.396330,0.547656,-0.005852,0.597486,0.595088,-0.010208,0.509038,0.564732,-0.010270,0.518281,0.622201,0.000125,0.544635,0.661082,0.009250,0.631414,0.553454,-0.005461,0.550250,0.535867,-0.008050,0.554662,0.591583,0.001908,0.576936,0.627803,0.010082,0.660345,0.531180,-0.000064,0.595113,0.501879,-0.000148,0.593757,0.545738,0.009138,0.613773,0.578261,0.017196
66,1776955318.263944,1,-5.5070,-2.7282,6.7939,87.2005,4416.5272,1.2410,0.728739,0.842709,-0.000000,0.642440,0.875805,-0.003733,0.557690,0.823020,-0.001827,0.512605,0.723071,0.003065,0.511058,0.650845,0.008370,0.566323,0.673523,-0.016885,0.476042,0.599983,-0.015625,0.430641,0.568892,-0.011640,0.393920,0.543482,-0.010215,0.599382,0.599080,-0.012920,0.511259,0.566522,-0.013098,0.520078,0.623779,-0.001658,0.545650,0.664349,0.008107,0.633496,0.557362,-0.007350,0.553081,0.539272,-0.010385,0.557338,0.594193,0.000012,0.579781,0.631598,0.008561,0.662270,0.534218,-0.001107,0.597168,0.506656,-0.002057,0.595767,0.550566,0.006732,0.615959,0.583177,0.014510
67,1776955318.347604,1,-6.2591,1.0904,5.3319,12.7330,4131.9538,2.3136,0.734678,0.844490,-0.000000,0.648729,0.877644,-0.003366,0.563395,0.826128,0.000534,0.517603,0.727146,0.008039,0.514943,0.656393,0.016188,0.569998,0.670683,-0.017374,0.481050,0.592609,-0.015898,0.435263,0.562181,-0.011903,0.398542,0.538020,-0.010296,0.604976,0.595815,-0.012396,0.517056,0.557901,-0.010551,0.522995,0.615252,0.002409,0.547158,0.657126,0.012832,0.640038,0.557010,-0.005903,0.559890,0.534600,-0.007777,0.561858,0.588451,0.002246,0.584012,0.627215,0.010202,0.669049,0.537698,0.001337,0.605295,0.505613,-0.000172,0.601708,0.549096,0.007133,0.621331,0.584698,0.013692
68,1776955318.429820,0,-8.9818,-3.3944,5.0430,128.1447,4079.3911,2.4059,0.750194,0.853974,-0.000000,0.661587,0.886053,-0.004059,0.572939,0.827107,-0.000592,0.524974,0.723791,0.007462,0.519579,0.650765,0.016655,0.591595,0.670308,-0.024917,0.495918,0.586355,-0.023479,0.448911,0.560846,-0.015997,0.412449,0.538369,-0.011531,0.628868,0.595944,-0.018584,0.532073,0.542431,-0.018253,0.532990,0.602344,-0.001134,0.555424,0.642509,0.012932,0.663849,0.558952,-0.010336,0.576362,0.523495,-0.013678,0.572222,0.581548,-0.000451,0.591267,0.617560,0.010595,0.691468,0.541872,-0.001054,0.622986,0.500732,-0.002014,0.612452,0.545714,0.006978,0.628345,0.580167,0.014804
69,1776955318.513958,0,-7.6995,0.3680,1.4518,214.6495,4234.3266,2.0721,0.769176,0.867352,-0.000000,0.678888,0.893359,-0.007338,0.590515,0.832439,-0.007374,0.539611,0.725156,-0.001655,0.531280,0.647645,0.005457,0.620553,0.674558,-0.040056,0.515904,0.585110,-0.043037,0.465518,0.553197,-0.036062,0.425218,0.523499,-0.031456,0.657564,0.599605,-0.032861,0.548463,0.536230,-0.037540,0.544479,0.598042,-0.018685,0.564369,0.641856,-0.002244,0.691379,0.560915,-0.023088,0.595454,0.516665,-0.029514,0.587668,0.576233,-0.012081,0.605359,0.615621,0.003334,0.718221,0.541962,-0.012489,0.642350,0.493891,-0.015473,0.627403,0.538698,-0.004243,0.640918,0.573845,0.006424
